paper_id,topic_id,topic_prob
VkUNovXoxx,-1,0.0
hoyL1Ypjoo,-1,0.0
zdli6OxpWd,4,0.4641287418041218
uj9PxVTVqq,21,0.3166164899854216
czwZnNf60r,0,0.8843262789505971
YiRX7nQ77Q,0,0.5505007606226314
Z16jo3d6OD,0,1.0
CCq73CGMyV,0,1.0
XY6BnwIh4q,0,1.0
S75ccNdOYG,-1,0.0
pcKwgdVAlq,0,1.0
lxGFGMMSVl,0,1.0
kKXJkiniOx,0,0.6599854537173897
d86B6Mdweq,-1,0.0
kCCD8d2aEu,0,1.0
S37hOerQLB,-1,0.0
xDHzQQ4lnC,-1,0.0
ZRBGwpeewz,7,0.5583703338247875
xRfTcZdQxq,11,0.8905054100655965
SycQxJaGIR,-1,0.0
tpIUgkq0xa,-1,0.0
bprclnHNvm,-1,0.0
H9hWlfMT6O,0,0.8306344132166009
rlPUJ60bwM,-1,0.0
vNsdFwjPtL,0,0.562356158654953
26qqUHi9XF,0,1.0
JOkgEY9os2,0,0.8074112614939007
BJ0fQUU32w,16,0.7170851809711559
bpmM6SkDUy,0,1.0
6SRE9GZ9s6,-1,0.0
716PvHoDct,0,1.0
EmYWJsyad4,-1,0.0
c8nIdZ5HJJ,0,0.6157729889585332
JdhyIa0azI,0,0.6361131505793978
992vogTP1L,0,0.3319274885803764
9Ihu0VBOTq,0,0.6322603411274791
p9k5MS0JAL,0,0.9037412126904312
IYe8j7Gy8f,0,0.4867088494416569
qZjl2TKvUY,-1,0.0
zfHCKDzzC8,3,0.510720755408005
yE62KM4qsO,0,0.8302197107736738
QLllDwizVd,0,0.5059833772637946
966yOmwk6d,-1,0.0
AV3iZlDrzF,16,1.0
L74NTrzH1O,0,0.683220806808899
hXevuspQnX,-1,0.0
B01uiWhjpc,-1,0.0
bY0c46ZtXa,-1,0.0
CGj72TyGJy,-1,0.0
1DmP6ySKYq,-1,0.0
mVywRIDNIl,0,1.0
x1FgW3vSM6,0,0.9311413697757138
LUT4b9gOtS,0,1.0
pgmNZQdH7R,0,0.2311886783459164
cr99foBDPV,-1,0.0
1vzF4zWQ1E,13,0.522964427850689
VnfeOjR73Q,-1,0.0
C9cgwmJ8Pt,11,0.8049428769175635
1tviRBNxI9,0,0.440944779225368
C9wTM5xyw2,3,1.0
VCOZaczCHg,-1,0.0
QmPf29EHyI,2,0.5298132013121111
bN1ZBSOV2f,0,0.8074112614939007
OiivS2mqQf,-1,0.0
IhxD94i5ra,0,0.9986998525124546
gUTVpByfVX,-1,0.0
BHHrX3CRE1,0,1.0
c2eedxSlPJ,7,0.6007096891664908
q0RfX96un8,11,0.6697483150937777
M8CYKLHoEN,-1,0.0
oNuam8eFz2,0,0.5970663746579258
yBVLXvJ1sb,1,0.3295302286069693
hiQG8qGxso,-1,0.0
kChEBODIx9,-1,0.0
FmZVRe0gn8,-1,0.0
ZeRiLBvIps,7,1.0
pLOWV1UGF6,7,0.6109695021887499
NWEbeI2HNQ,10,1.0
bNIHdyunFC,0,1.0
K8gLHZIgVW,6,1.0
aw1vLo7TE7,-1,0.0
e5srDjF9l7,0,1.0
9VqMaSjf7U,2,1.0
4AmJVaJ78I,0,0.4960917840064973
TcmjewOAd1,0,0.4702378160617868
EqpR9Vtt13,1,1.0
vOBfqhmOoM,10,0.9162645434517752
1hZwxBgQ3G,-1,0.0
rih3hsSWx8,6,1.0
W2ZBLdfa16,-1,0.0
KoaFh16uOc,0,0.4702378160617868
zQTi3pziFp,17,0.4872901835608556
4qG2RKuZaA,0,1.0
gJewjFjfN2,0,0.1897282022323151
AG9A7Ae9r3,-1,0.0
Q25wMXsaeZ,0,0.4734904222593304
a2Yg9Za6Rb,4,0.2353182655586309
dybrsuNAB9,-1,0.0
cAPMmCl2f3,1,1.0
PqfPjS9JRX,5,0.7740697390721814
tj86aGVNb3,0,0.8674046889304291
J7VoDuzuKs,-1,0.0
SfdkS6tt81,7,1.0
ody3RBUuJS,0,0.71993454384853
U9zRgpgdFI,0,0.6599854537173897
dd3KNayGFz,1,1.0
MGPST5I9DO,0,0.5844021986376875
Ct0zPIe3xs,-1,0.0
cnpkzQZaLU,-1,0.0
jnCPN1vpSR,-1,0.0
lSLYXuLqRQ,0,1.0
l0zLcLGdcL,-1,0.0
LDhhi8HBO3,6,0.5576165905326965
rpuEARqB54,0,0.5552053862258987
VsbrdJpwpT,-1,0.0
lD8xaUWw24,2,1.0
vtLNwa6uX0,-1,0.0
NKdtztladR,0,0.740575747019222
2ZtGWNn37W,-1,0.0
oU4QHdcIWW,0,0.562356158654953
7ntI4kcoqG,2,0.9100779052857916
qptO6YDZEP,11,1.0
tBib2fWr3r,4,0.2726595199097849
JVzeOYEx6d,0,0.7501267478689678
8SCz56sUGP,-1,0.0
GRHZiTbDDI,-1,0.0
YiwMpyMdPX,-1,0.0
ikkdTD3hQJ,0,1.0
BEHlPdBZ2e,-1,0.0
X4mmXQ4Nxw,2,0.8307444929888721
7aoVQkNmQ6,11,0.6749173663170459
N0KwVdaaaJ,0,0.4701664127546566
mZ3hnyL9bS,-1,0.0
Cxn1FpnNvG,2,0.8673139717906869
HV85SiyrsV,0,0.9559453766640088
jEQRoJzDx8,-1,0.0
zsOOqjaj2z,0,0.7972098438340464
Zyzluw0hC4,10,0.9162645434517752
AfC8PVQZ9z,0,0.7285380972106883
JvYSSPtQyk,18,1.0
xx3QgKyghS,-1,0.0
OveBaTtUAT,-1,0.0
gMS6FVZvmF,0,0.3180816354492786
NWrN6cMG2x,0,1.0
bISkJSa5Td,0,0.6176265788912432
8OTPepXzeh,0,0.6846977798827181
p53QDxSIc5,-1,0.0
fxNQJVMwK2,-1,0.0
ArRycLMoUg,-1,0.0
3Wrolscjbx,-1,0.0
j5BuTrEj35,-1,0.0
PmlNxZoXr4,-1,0.0
B4TAPfHa7g,-1,0.0
IQRc3FrYOG,0,1.0
9OqezkNxnX,0,0.2673813147671151
QSJKrO1Qpy,-1,0.0
s97ezbqoDZ,2,1.0
IvEWhB1P90,-1,0.0
yPkbdJxQ0o,-1,0.0
Fqg9vGWy4k,4,0.2452078391489256
Uc5yyiytR1,3,0.5089614478570068
Itorzn4Kwf,0,1.0
tAwjG5bM7H,-1,0.0
fAdMly4ki5,0,0.8234931870089082
oOXZ5JEjPb,0,0.7030034099969747
hSkEcIFi3o,6,1.0
xBqjoG0NxM,0,1.0
SGKbHXoLCI,0,0.2783586125119585
BRpi8YAfac,3,0.3755760417787219
nq4OhifyEe,19,0.8299481800119847
jgIrJeHHlz,-1,0.0
97E3YXvcFM,0,1.0
2BrHBj1Puu,0,1.0
umHruATvCD,0,0.8074112614939007
sXMQPKbLXf,9,0.424597482782625
DNHGKeOhLl,-1,0.0
8SDsff42Lj,21,1.0
BL9Pc7xsdX,-1,0.0
WwP2JaXAtB,0,0.8883219177554605
eZbqD9BoXe,1,1.0
H57w5EOj6O,1,1.0
M1dTz6QmuM,0,1.0
YVMc3KiWBQ,4,0.8185350680218028
Wa1GGPqjUn,-1,0.0
aMjaEkkXJx,5,0.4738983274629573
Kd5W4JRsfV,1,1.0
QUkYZNhfc6,-1,0.0
iy4Of0w8ML,-1,0.0
OaUT4hX40s,0,0.3417541084338119
G560qr59Gi,0,0.9336177730672705
fcYObrixSS,0,1.0
gYWjI7wLhc,-1,0.0
cAyLnMxiTl,15,0.6665188949336937
xfBeVGJwyL,23,1.0
0hwq2vOHT4,0,0.8576313555472171
8xx0pyMOW1,-1,0.0
OvPnc5kVsb,0,0.2683760432528178
EEVpt3dJQj,13,1.0
mmTy1iyU5G,0,1.0
TcG8jhOPdv,6,0.7824003257301468
7962B4nXX7,-1,0.0
jUdZCcoOu3,0,0.6562540533848172
ZOKhtz2Z9X,-1,0.0
4aIpgq1nuI,23,1.0
iqezE0EyXq,-1,0.0
i28zCSsQIc,-1,0.0
z4vKRmq7UO,-1,0.0
LGqIAn2OaZ,-1,0.0
zMeemcUeXL,-1,0.0
sLr1sohnmo,11,0.6749173663170459
4mPiqh4pLb,-1,0.0
2EiqizElGO,-1,0.0
43ruO2fMjq,-1,0.0
2Cmdh5z6ph,0,1.0
6JJq5TW9Mc,0,1.0
Ph65E1bE6A,21,1.0
qPUbKxKvXq,0,1.0
C6fvJ2RfsL,0,0.3527358466453851
snY3FOnlQi,17,1.0
5ytypAqAsR,-1,0.0
3Da0eESvN1,0,1.0
Ecv1GMiXSk,18,1.0
593fc38lhN,0,1.0
hV52oj0Sik,9,1.0
Akslsk891N,-1,0.0
SaII5qMgKH,0,0.8576313555472171
h0RVoZuUl6,0,1.0
3AreDQZ8eO,5,0.4681794931717285
Cyn1PvuZsB,-1,0.0
KfOUAlraMP,6,1.0
QpZubU4yD9,-1,0.0
3CJOaJugMG,0,1.0
NuoIThPPag,-1,0.0
p4SjKPchJy,7,0.4057412804259096
DAKAkMhjSR,4,0.4556927444583919
wPqEvmwFEh,-1,0.0
Cs74qIBfiq,0,0.8047530290679088
xkkBFePoFn,-1,0.0
Wff6DWFY2W,12,0.3110875117312024
lSZXSDwvGv,-1,0.0
T6iiOqsGOh,-1,0.0
ebMPmx5mr7,0,1.0
XAyPlfmWpu,0,1.0
h1FhXVM0cB,7,0.8940796943645153
LIsJHQHi4z,-1,0.0
tEKBU5XOTw,-1,0.0
jl5a3t78Uh,-1,0.0
LGKxz9clGG,-1,0.0
1zo4iioUEs,-1,0.0
zuXyQsXVLF,6,0.5419425834553633
J3taqrzyyA,0,0.4036281881080742
9fWKExmKa0,0,1.0
VgQw8zXrH8,0,0.7514456890812407
NEawU0TgKG,0,0.1897282022323151
fShubymWrc,0,1.0
uhKtQMn21D,-1,0.0
qyEm4tF2p1,0,0.4501103810717776
XXagS1RQH0,0,0.9572092629990258
2gUCMr6fDY,0,0.2588600295046911
8QGukmdAbh,-1,0.0
805CW5w2CY,0,1.0
yVWBv0N1xC,-1,0.0
TRbklCR2ZW,0,1.0
eTp4RetK74,-1,0.0
LJ4CYEagg3,-1,0.0
EcmqyXekuP,0,0.4061731569521313
eR7PrfJe9o,-1,0.0
NsVEjx6YPd,0,0.3073787377958179
LROEcjVkv5,0,0.5466446869754671
R4ivHjNi8V,-1,0.0
zyhxRc9bew,0,1.0
bETvUctiTR,-1,0.0
eT1tMdAUoc,9,0.8689643784856006
7ym1abRTF3,0,1.0
JeKXmYb4kd,4,0.2729984438896294
9WSxQZ9mG7,-1,0.0
MfiK69Ga6p,9,0.4932827168895269
pLcSrn8NpJ,0,0.2859353505964214
SAzaC8f3cM,19,1.0
vz7SdRqWGM,2,1.0
Pvgxecj5aS,-1,0.0
lds9D17HRd,-1,0.0
ZvDmna23r3,-1,0.0
t9Swbo82dB,-1,0.0
CDTifMbUNc,0,0.3294432437952213
TKXMPtCniG,-1,0.0
td6xbEOPLr,13,0.1946031191194909
xtADRDRsM2,1,1.0
gO60SSGOMy,6,1.0
NIrTSCiIZ7,0,1.0
cNb5hkTfGC,0,0.7438494634982162
FBNyccPfAu,-1,0.0
LkTbLQDo4I,9,1.0
OUIFPHEgJU,0,0.7996877225917673
2Ibp83esmb,0,1.0
PXUHrqIL9O,-1,0.0
hNpedVWwoe,11,0.6269367123416626
maSAKOKXTi,0,0.425195930153412
k8U8ZijXHh,-1,0.0
IcIQbCWoFj,-1,0.0
RW7rZ8Y3Bp,1,1.0
waDF0oACu2,-1,0.0
gySmwdmVDF,-1,0.0
dYeUvLUxBQ,3,0.7791171935961786
ql6LVyi2Dg,-1,0.0
RuxBLfiEqI,24,1.0
DzaCE00jGV,9,1.0
dFtpRphNb3,16,1.0
yoAmURKDJi,0,1.0
CLjBBd8u2j,0,0.7848292022226258
Z1W0u3Cr74,0,0.7951837221003707
sqqASmpA2R,-1,0.0
6Qx7G1xrAk,18,1.0
d85pPNBHLt,-1,0.0
1q0feiJ2i4,0,1.0
gZiLCwFT61,-1,0.0
Ehzj9F2Kmj,0,0.7353214316294191
9QEVJ9qm46,-1,0.0
37cADkATD0,0,1.0
FFOYWUpBca,3,0.3738787653131443
9ieV1hnuva,0,1.0
nA9Fh3HFHJ,0,1.0
N6YNe4KxDc,0,0.4271469294214655
OLk3F64eSg,0,0.5634850199859414
d1wjMBYbP1,19,1.0
dnGEPkmnzO,1,1.0
t1jLRFvBqm,-1,0.0
K30wTdIIYc,0,0.8312429340319366
ytTfonl9Wd,1,1.0
2C2WZfCfo9,18,0.4526074784054368
VAC7aB6qSG,0,0.7850124531063383
g2ROKOASiv,0,0.2673813147671151
5UOYGfobhC,0,0.584418961031074
ARJG1kr8A7,0,0.5690032320469413
G14N38AjpU,5,0.4103317797666861
Znpz1sv4IP,-1,0.0
Se71ks7Mfz,0,0.7694409122149193
VqclD6Nfaj,-1,0.0
AtHJ7TLheF,1,1.0
Rp4PA0ez0m,0,0.6173397034405611
mvSDs51eqQ,11,0.6135784130235931
MCkUS1P3Sh,0,0.8337641335737154
X6mwdEVYvc,0,0.5970663746579258
s1jQ91yFAb,-1,0.0
EfTMRQn00d,0,0.5376838690250617
Xxllzjt6T5,7,0.4299990826337149
Y1sJJW3pID,0,0.4765271391298969
5NxJuc0T1P,0,1.0
iyweRIXAeH,11,0.595129793870645
R6wXP7txer,3,0.1755439979586267
gq4xkwQZ1l,0,0.9791705118771196
dnEFueMZ43,0,1.0
8vuDHCxrmy,0,0.8359715622955812
Ca78M3awPw,0,0.5693187140089033
mlbes5TAAg,4,0.9852993843751228
45RBLZBJid,-1,0.0
EjG2G1PT2v,-1,0.0
rG1M3kOVba,-1,0.0
yIcCkMUCtL,-1,0.0
nQ84YY9Iut,0,1.0
rcXXNFVlEn,-1,0.0
fze7P9oy6l,0,1.0
w7TyuWhGZP,-1,0.0
PSngfm5B9q,-1,0.0
yBoVwpGa5E,6,1.0
3xSwxlB0fd,0,1.0
6RiqluMFNz,0,1.0
oss2jXD1Zs,-1,0.0
AesN5bYnJr,0,0.288815265502828
Ntd6X7uWYF,0,0.6130399275244668
gsglrhvQxX,-1,0.0
vA0vj1mY77,-1,0.0
BI031mw7iS,0,1.0
TNAGFUcSP7,0,0.9916837155737716
fsCcGr8YFR,0,1.0
S8DFqgmEbe,3,1.0
1MUxtSBUox,0,1.0
BopG5dhH7L,0,0.6573027954178662
Mxhb2lCOKL,0,1.0
xF89MjFbWp,0,0.70107442645313
9qlJGjO7bA,-1,0.0
9cF6RUwMe7,0,0.531531028661492
vEzcRdiTkP,1,1.0
Ny3GcHLyzj,0,0.7308347032964398
yEfmhgwslQ,0,0.3213443188308071
sUFGPYS25Q,3,0.3755760417787219
MDxZYFR5Me,0,0.9037412126904312
Rvk1wdwz1L,-1,0.0
s8QsYV1VZ2,-1,0.0
bGs1qWQ1Fx,1,1.0
O453PHSthc,2,1.0
bRyduWAAVT,0,0.6350068980763346
e0tt2G8hqf,0,0.6547846401685782
mumEBl0arj,-1,0.0
du0hvEpgj8,0,1.0
U4WTG06Yu3,0,1.0
0vdEHDwamk,1,1.0
rfcak9EV99,0,0.7535115399931335
crNAh1EZKo,0,0.3508644416276839
3IyL2XWDkG,0,0.7991082930456854
78yDLKi95p,0,0.9459203127156948
K10zWxlEGI,2,0.7632173000124386
mYz6ApeU4J,26,1.0
ppJuFSOAnM,-1,0.0
kyXMU3H7RB,0,0.801834626130894
lRG11M91dx,10,0.858845592270863
VNjJAWjuEU,1,0.7690560412024933
bGcdjXrU2w,24,0.9842496576291168
tScBQRNgjk,0,0.6750979858572084
1vyAG6j9PE,0,0.8302197107736738
hrkmlPhp1u,0,1.0
FujJO3dsNj,2,1.0
IjZa2fQ8tL,-1,0.0
3qHlPqzjM1,0,0.7371799614205776
eMR57voMz1,-1,0.0
VGLXjbTSYa,0,0.2673813147671151
SGerL9HMrp,0,0.8656771836048885
A9mHph8GJk,-1,0.0
CzkOzKWpMa,0,0.972061607422549
3tbTw2ga8K,-1,0.0
5R9bZlpZKj,-1,0.0
559NJBfN20,-1,0.0
NTSbj2otOA,0,1.0
sbusw6LD41,5,0.6456642751042573
Pya0kCEpDk,4,0.6388410240504783
4ULTSBBY4U,0,0.7521187780920695
n8JWIzYPRz,1,1.0
B6qZdrGRpm,-1,0.0
nCLdsEzZBV,0,1.0
kjkLJ7NJJZ,0,0.880738800351954
fPAAgjISu0,0,0.819036049842625
nafgeYknRT,0,1.0
fwvfxDbUFw,0,0.9496092247450546
Xu8aG5Q8M3,0,0.4777284493540559
O1lYncfVOO,0,1.0
sOOg1xJADA,7,0.8633291402014988
mIm0hsUUt1,0,1.0
DEqiM9CmmZ,0,0.9730858473691228
md68e8iZK1,0,0.7060531835719158
wNxyDofh74,25,1.0
uOEeui0rL7,0,1.0
QlbZabgMdK,-1,0.0
KUBFYAPdqN,0,0.4983398793117989
4L3RfWnDzL,-1,0.0
u2RJ0I3o3j,1,1.0
6wBkT2ndDu,-1,0.0
pvPujuvjQd,0,1.0
tFeaLw9AWn,7,0.94833931174594
X5MH7iut9K,6,0.7208018077779955
qSCziWQBPD,6,0.736331048448706
8WvYAycmDJ,5,0.5246541600135197
q131tA7HCT,3,0.9188645876994854
5B1ZK60jWn,-1,0.0
LmmjiTwYm0,1,1.0
mm9svgvwvk,3,1.0
8aunGrXdkl,7,0.8289142436886302
XqcXf7ix5q,-1,0.0
EGfYnTyEGv,0,1.0
Tj0eXVPnRX,0,1.0
jOuxQGRVoQ,0,1.0
gmVoaAxB1R,-1,0.0
Tb7np0MInj,-1,0.0
B4xF1wfQnF,-1,0.0
ErAP8kF4tG,0,0.5405427962318263
9dp35y5C0p,-1,0.0
vO6ZdPWaHc,0,0.8978794239168627
pQF9kbM8Ea,0,1.0
G8nal7MpIQ,0,0.5463996109998666
eGoE9CVRPc,-1,0.0
Fy1S3v4UAk,2,0.8612594540788762
h2lkx9SQCD,4,0.4579517468907064
ubp5s2tgXq,0,1.0
DnO6LTQ77U,0,1.0
9wrYfqdrwk,-1,0.0
ZPj7ey5fXa,0,1.0
HFQFAyNucq,-1,0.0
DAdfU1ASLb,3,0.3975815164965263
ZZWg9jJQ1j,6,1.0
zaQ7wV9NOg,0,1.0
MljeRycu9s,-1,0.0
nkfSodI4ow,-1,0.0
IyTArtpuCK,3,1.0
orh4e0AO9R,0,0.7169431000329937
nZ0jnXizyR,0,0.58546690165326
aZ9hvpnp0k,-1,0.0
l9MbuqzlZt,-1,0.0
ER0bcYXvvo,0,0.714885306707672
9tUjsRLjf2,0,0.418812148320266
V6IgkYKD8P,0,1.0
27CRbwewyb,-1,0.0
znudaK78u8,-1,0.0
QwvaqV48fB,-1,0.0
v54eUIayFh,0,0.4655903941227601
9UxUTGCteW,0,1.0
jkPDRHff3s,-1,0.0
uz7JaQgAJb,0,0.2070994781570493
ECRgBK6sk1,-1,0.0
wX8GuzDSJR,0,1.0
YvO5yTVv5Y,-1,0.0
AYiRHZirD2,4,0.8260349772617064
WYYpxVsKpR,0,1.0
tBwRbgsol1,0,0.9704847129139168
zTSlm4nmlH,0,1.0
R7lDPUgpaA,0,0.844752446402735
PL4WWjvm9D,-1,0.0
5VQFAvUHcd,1,1.0
VMz5GhfxgV,-1,0.0
JTwxylP6U9,6,0.7179329368603427
Gij638d76O,-1,0.0
sxao2udWXi,1,1.0
OjlZqQzw51,0,0.7890570697594137
exGOXqxR0L,0,0.8047530290679088
SHVwG9yOEk,1,1.0
XSCYxDp3yE,-1,0.0
uJ3qNIsDGF,6,0.8158266050009736
P3n4wFJGs5,-1,0.0
Mv96iC6TMX,1,0.862669662709422
ihlT8yvQ2I,1,1.0
h4r00NGkjR,0,0.872720115297805
2XT3UpOv48,0,0.8420830879544774
xGz0wAIJrS,-1,0.0
2MRz5bSnan,0,0.562356158654953
FdsS51iif3,0,0.8751764346109107
6OOgw4boZI,1,1.0
LCwToX315b,-1,0.0
DrIZZwEZtM,-1,0.0
2RQhgx1WLA,-1,0.0
YFSrf8aciU,0,0.8926650615726012
gsi9lJ3994,-1,0.0
v9yC7sSXf3,0,0.6347030977196034
xtaX3WyCj1,0,1.0
P5vzRpoOj2,8,0.67832959836067
1ZvEtnrHS1,-1,0.0
dAJrxQz1lk,1,1.0
aRBa0lSxEB,0,1.0
Ce0dDt9tUT,-1,0.0
MIYBTjCVjR,-1,0.0
gPylY8sCbw,11,0.9921607214650005
GhNCFtLSsy,-1,0.0
lArwl3y9x6,0,0.6154267621157993
t0fkjO4aZj,0,0.8796543997255402
Eb74zfBkWa,9,0.4739883691121435
dOxm4FnMFu,-1,0.0
OQQoD8Vc3B,6,0.8842707682247262
MOAHXRzHhm,6,0.9846750838029844
RkRrPp7GKO,-1,0.0
lDI3ZuyzM9,1,1.0
RPFd3D3P3L,-1,0.0
FiClXlUqA7,0,1.0
TyLjNSbSOe,0,0.8074112614939007
K9xHDD6mic,1,1.0
swNtr6vGqg,11,0.5539926340239684
GjJRbEZ1dc,-1,0.0
46x3zvYCyQ,-1,0.0
o8FCeFpipg,1,1.0
WaLI8slhLw,2,1.0
kS7ED7eE74,1,1.0
NapL36HSBT,0,1.0
ouLe91yibj,-1,0.0
jh3UNSQK0l,0,1.0
898RcRYWCg,0,1.0
ZD65F3x1jU,0,1.0
eWKqr1zcRv,0,0.6165564706893877
vIGNYQ4Alv,7,0.5987430622274631
gQ4h6WvME0,-1,0.0
BryMFPQ4L6,-1,0.0
VQ1heZKSLQ,6,1.0
luyXPdkNSN,0,0.8074112614939007
1CJ8D7P8RZ,9,1.0
7FitZnnnu8,22,0.415055596959007
LloZFVwWvj,-1,0.0
k4ZCORSFEd,1,1.0
HtqnVSCj3q,0,0.6243672446021218
UdaTyy0BNB,-1,0.0
rUf0GV5CuU,-1,0.0
9KtX12YmA7,0,0.8302197107736738
8YN62t19AW,-1,0.0
hLoanbRrjM,-1,0.0
ZuaVKlWdD2,9,0.3826030802614701
JV8Ff0lgVV,-1,0.0
ZBzYWP2Gpl,-1,0.0
loixpHDZKj,0,0.3076693434317991
GTYaYNsFyv,0,1.0
9B57dEeP3O,-1,0.0
FIv84qGPFT,0,1.0
NN60HKTur2,0,1.0
2BpoGPSDCR,-1,0.0
eNhW9UnlGG,0,0.2114298641434142
TfbzX6I14i,0,0.6914780909315925
UJ9o8wbB5U,-1,0.0
ZQzm0Z47jz,-1,0.0
kDQwossJuI,1,1.0
5Fgdk3hZpb,0,0.1897282022323151
VbYdaK8ek0,-1,0.0
HrL1oblm1a,-1,0.0
AQyqxXctsN,0,0.5597246635766179
MXxZ0Z5MNz,0,1.0
o50nH0sV9x,1,1.0
VzmpXQAn6E,-1,0.0
919tWtJPXe,-1,0.0
q3fCWoC9l0,-1,0.0
aMTiwdK3y8,0,0.8639015094690592
aIpGtPwXny,-1,0.0
CEk6JK71Mb,0,0.921574676260672
nO5i1XdUS0,4,0.3145591279450869
pZ2Ww45GkL,-1,0.0
k9zSU3pdi4,0,0.6345810871540253
6gcY0MGNhj,23,1.0
No52399wXA,-1,0.0
DEiNSfh1k7,-1,0.0
CAF4CnUblx,-1,0.0
3H9QH1v6U9,0,0.4883647779656224
2OcNWFHFpk,-1,0.0
roGYQvarnC,-1,0.0
QDByreuQyk,4,0.3312210830666104
BVN9Kgvwzv,0,0.8751059705293173
ZdxGmJGKOo,-1,0.0
jooPcatnVF,-1,0.0
bA3iR0jQO9,-1,0.0
S8hg5LpFvz,0,0.6547846401685782
1WMdoiVMov,-1,0.0
DjX2Nr15kY,1,1.0
l2VKZkolT7,-1,0.0
cQdc9Dyk4i,1,0.47237335456169
dSRyKIYRnP,2,0.986858467993794
v6jIxRRDyD,0,0.5634850199859414
kJmYu3Ti2z,1,1.0
UKtjq3dIs0,0,1.0
PnJaA0A8Lr,0,0.7553564926514635
X25L5AjHig,21,1.0
DQgTewaKzt,-1,0.0
Dx99y3okbL,0,1.0
ce9B2x3zQa,0,0.8796543997255402
HUuEMMM8Ik,3,0.4978521447855167
KKxO6wwx8p,0,1.0
KOVWXcrFIK,0,1.0
RFgv7cfMUy,0,0.9385436058245572
x5ZruOa4ax,0,0.2967657330166909
d6LShzSTOP,0,1.0
yCBqKTvYe9,-1,0.0
OAOt75zsdP,-1,0.0
l3yxZS3QdT,8,1.0
9eneYFIGKq,-1,0.0
hVVp8TXIPs,-1,0.0
6JrckqCxtl,-1,0.0
xq1QvViDdW,0,1.0
Mlo2kM11ZB,0,0.4114914240751955
K9dmkfZcMu,2,1.0
ogPBujRhiN,-1,0.0
Ge8Mhggq0z,10,0.5513533333180437
BC1IJdsuYB,0,0.583579974171531
7sjLvCkEwq,0,0.3307144643779297
lJDoPAjkCV,0,0.683220806808899
xrK3QA9mLo,-1,0.0
4mwORQjAim,0,0.440944779225368
4iTAUsyisM,0,0.4271469294214655
tEmFyqjaJh,2,1.0
7WeCyYy9TL,2,0.614758479606081
Q0ntwxVtcy,0,1.0
Srt1hhQgqa,-1,0.0
JzQlGqBm8d,0,0.7450613077360024
1h92PmnKov,-1,0.0
WIrZh2XxLT,-1,0.0
csdEeUn0ve,0,0.9253357546474884
CQqBt46FUD,-1,0.0
IYnsTEVTIb,0,0.6801986813490262
hExFOGZTSt,4,0.804486747153055
7GyYpomkEa,9,0.7389771266924621
alLs7EtRJP,14,0.6674579684456092
DkKHSsmVuA,0,1.0
4Sn2vUs0zA,-1,0.0
YEtstXIpP3,-1,0.0
Yvpenkym8A,-1,0.0
tQYGjnxPOm,0,0.5693187140089033
XddoUFpjkP,0,1.0
e1WgjvFGWp,0,1.0
8fLatmFQgF,7,0.7400372667003828
PARMyW6xX0,-1,0.0
jZYf1GxH1V,-1,0.0
2izFpGERjU,22,1.0
fmYmXNPmhv,0,0.7769165848199013
I5rsM4CY2z,0,1.0
RI6HFZFu3B,1,1.0
1mAYtdoYw6,1,1.0
nYgs0qZJ97,0,1.0
XvGQ6F3sG8,1,1.0
UdByCgCNdr,-1,0.0
NibgkUin5n,0,0.3844335084285128
wbbTqsiKzl,0,0.6756579022775258
BbIxB4xnbq,0,0.8300640855069039
chlTA9Cegc,-1,0.0
6EqUpqMnwl,-1,0.0
ywrPcBEXdC,13,0.7861636775124089
MYfqIVcQrp,1,1.0
6gWpJ0IExE,0,1.0
jcJVgIFY2r,-1,0.0
VhcsIxVEd9,-1,0.0
Oc1SIKxwdV,-1,0.0
R6KJN1AUAR,-1,0.0
FM81CI68Iz,0,1.0
bTidcHIK2t,-1,0.0
MvoMDD6emT,-1,0.0
f6a9XVFYIo,0,1.0
uAyElhYKxg,0,0.5985669345831178
EcReRm7q9p,3,0.3922037677740652
wv3bHyQbX7,0,0.7848292022226258
NvcVXzJvhX,1,1.0
FxRfAIj4s2,-1,0.0
CBBtMnlTGq,15,0.1276569121679835
j0U6XJubbP,0,1.0
sq0m11cUMV,0,0.8164304006213279
GgdFLb94Ld,10,1.0
r8snfquzs3,-1,0.0
IyAHCbMq3a,0,1.0
1JlAV2paGu,6,0.8759947482655948
z3HACY5CMa,1,1.0
zrLxHYvIFL,-1,0.0
os2BdbiGwX,0,1.0
EcN3l6Xmnx,2,1.0
1moStpWGUj,2,0.8459774616847612
MWQjqtV1z4,0,0.6162190772341152
ZZS9WEWYbD,21,1.0
n18MhTsSGb,-1,0.0
qxF8Pge6vM,0,0.9829388850730052
2ioRi2uwLR,-1,0.0
dnB71DMyDD,-1,0.0
FLFasCFJNo,2,1.0
IwnINorSZ5,-1,0.0
69dAz94zPv,23,0.2291749696606647
ZHMYXfk4b1,1,1.0
36DxONZ9bA,0,0.6703903792279138
X8dbFcAox2,-1,0.0
6lgugutkin,0,0.5787771126853516
WpGLxnOWhn,-1,0.0
I18BXotQ7j,0,1.0
ubzNoJjOKj,9,0.8524808031682296
oaGdsgB18L,-1,0.0
PbMBfRpVgU,-1,0.0
wiv21EJ0Vd,-1,0.0
1qvx610Cu7,0,1.0
TW3ipYdDQG,11,1.0
wUNPmdE273,1,1.0
